logfile,group,file,subject,condition,symb,perm,Day,Block,Trial,Day_group
analysis_output.1904660.log,old,S157_G03_D02_B02_T02,S157,G03_D02_B02_T02,2.2918,0.2239,D02,B02,T02,D02 Old
analysis_output.1904660.log,old,S158_G03_D02_B02_T02,S158,G03_D02_B02_T02,2.2456,0.2446,D02,B02,T02,D02 Old
analysis_output.1904660.log,young,S001_G01_D02_B02_T02,S001,G01_D02_B02_T02,2.2464,0.247,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S002_G01_D02_B02_T02,S002,G01_D02_B02_T02,2.2185,0.2219,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S003_G01_D02_B02_T02,S003,G01_D02_B02_T02,2.274,0.256,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S004_G01_D02_B02_T02,S004,G01_D02_B02_T02,2.2384,0.2193,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S005_G01_D02_B02_T02,S005,G01_D02_B02_T02,2.2797,0.2292,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S006_G01_D02_B02_T02,S006,G01_D02_B02_T02,2.2524,0.2251,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S007_G01_D02_B02_T02,S007,G01_D02_B02_T02,2.2378,0.2222,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S008_G01_D02_B02_T02,S008,G01_D02_B02_T02,2.6141,0.2284,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S010_G01_D02_B02_T02,S010,G01_D02_B02_T02,2.2767,0.2426,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S011_G01_D02_B02_T02,S011,G01_D02_B02_T02,2.2557,0.2511,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S012_G01_D02_B02_T02,S012,G01_D02_B02_T02,2.2595,0.2616,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S014_G01_D02_B02_T02,S014,G01_D02_B02_T02,2.2112,0.2302,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S015_G01_D02_B02_T02,S015,G01_D02_B02_T02,2.2542,0.2218,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S016_G01_D02_B02_T02,S016,G01_D02_B02_T02,2.2728,0.2675,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S018_G01_D02_B02_T02,S018,G01_D02_B02_T02,2.2916,0.2324,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S020_G01_D02_B02_T02,S020,G01_D02_B02_T02,2.244,0.2198,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S021_G01_D02_B02_T02,S021,G01_D02_B02_T02,2.2291,0.2376,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S023_G01_D02_B02_T02,S023,G01_D02_B02_T02,2.2558,0.2224,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S024_G01_D02_B02_T02,S024,G01_D02_B02_T02,2.2626,0.23,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S025_G01_D02_B02_T02,S025,G01_D02_B02_T02,2.2836,0.2278,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S026_G01_D02_B02_T02,S026,G01_D02_B02_T02,2.2912,0.2255,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S027_G01_D02_B02_T02,S027,G01_D02_B02_T02,2.2566,0.2537,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S028_G01_D02_B02_T02,S028,G01_D02_B02_T02,2.293,0.2411,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S030_G01_D02_B02_T02,S030,G01_D02_B02_T02,2.2615,0.2236,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S031_G01_D02_B02_T02,S031,G01_D02_B02_T02,2.2892,0.2268,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S032_G01_D02_B02_T02,S032,G01_D02_B02_T02,2.2493,0.2407,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S033_G01_D02_B02_T02,S033,G01_D02_B02_T02,2.2645,0.2257,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S034_G01_D02_B02_T02,S034,G01_D02_B02_T02,2.2782,0.2247,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S035_G01_D02_B02_T02,S035,G01_D02_B02_T02,2.2326,0.2196,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S036_G01_D02_B02_T02,S036,G01_D02_B02_T02,2.2691,0.2236,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S037_G01_D02_B02_T02,S037,G01_D02_B02_T02,2.2632,0.2249,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S038_G01_D02_B02_T02,S038,G01_D02_B02_T02,2.2793,0.2385,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S039_G01_D02_B02_T02,S039,G01_D02_B02_T02,2.2689,0.2299,D02,B02,T02,D02 Young
analysis_output.1904660.log,young,S063_G01_D02_B02_T02,S063,G01_D02_B02_T02,2.2818,0.2284,D02,B02,T02,D02 Young
analysis_output.1904661.log,old,S009_G03_D02_B02_T03,S009,G03_D02_B02_T03,2.2909,0.2232,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S013_G03_D02_B02_T03,S013,G03_D02_B02_T03,2.2901,0.2215,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S019_G03_D02_B02_T03,S019,G03_D02_B02_T03,2.2912,0.2258,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S040_G03_D02_B02_T03,S040,G03_D02_B02_T03,2.2663,0.2293,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S081_G03_D02_B02_T03,S081,G03_D02_B02_T03,2.2658,0.2324,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S102_G03_D02_B02_T03,S102,G03_D02_B02_T03,2.2726,0.2286,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S103_G03_D02_B02_T03,S103,G03_D02_B02_T03,2.2566,0.2224,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S107_G03_D02_B02_T03,S107,G03_D02_B02_T03,2.2686,0.2238,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S109_G03_D02_B02_T03,S109,G03_D02_B02_T03,2.2587,0.2221,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S110_G03_D02_B02_T03,S110,G03_D02_B02_T03,2.2698,0.2272,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S112_G03_D02_B02_T03,S112,G03_D02_B02_T03,2.2259,0.2235,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S113_G03_D02_B02_T03,S113,G03_D02_B02_T03,2.2712,0.2442,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S116_G03_D02_B02_T03,S116,G03_D02_B02_T03,2.2919,0.2475,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S119_G03_D02_B02_T03,S119,G03_D02_B02_T03,2.2748,0.2233,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S120_G03_D02_B02_T03,S120,G03_D02_B02_T03,2.2719,0.2227,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S123_G03_D02_B02_T03,S123,G03_D02_B02_T03,2.6097,0.2275,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S125_G03_D02_B02_T03,S125,G03_D02_B02_T03,2.2518,0.2229,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S127_G03_D02_B02_T03,S127,G03_D02_B02_T03,2.2725,0.2257,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S128_G03_D02_B02_T03,S128,G03_D02_B02_T03,2.2923,0.2282,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S129_G03_D02_B02_T03,S129,G03_D02_B02_T03,2.2926,0.2264,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S130_G03_D02_B02_T03,S130,G03_D02_B02_T03,2.2879,0.2251,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S131_G03_D02_B02_T03,S131,G03_D02_B02_T03,2.6022,0.2198,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S133_G03_D02_B02_T03,S133,G03_D02_B02_T03,2.2928,0.2305,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S134_G03_D02_B02_T03,S134,G03_D02_B02_T03,2.2112,0.2326,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S135_G03_D02_B02_T03,S135,G03_D02_B02_T03,2.2847,0.2536,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S136_G03_D02_B02_T03,S136,G03_D02_B02_T03,2.287,0.226,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S137_G03_D02_B02_T03,S137,G03_D02_B02_T03,2.2817,0.2257,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S138_G03_D02_B02_T03,S138,G03_D02_B02_T03,2.7339,0.2302,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S139_G03_D02_B02_T03,S139,G03_D02_B02_T03,2.2866,0.2268,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S140_G03_D02_B02_T03,S140,G03_D02_B02_T03,2.2739,0.2245,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S141_G03_D02_B02_T03,S141,G03_D02_B02_T03,2.2809,0.238,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S142_G03_D02_B02_T03,S142,G03_D02_B02_T03,2.2698,0.2235,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S143_G03_D02_B02_T03,S143,G03_D02_B02_T03,2.2402,0.2248,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S145_G03_D02_B02_T03,S145,G03_D02_B02_T03,2.29,0.2286,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S146_G03_D02_B02_T03,S146,G03_D02_B02_T03,2.2799,0.2361,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S154_G03_D02_B02_T03,S154,G03_D02_B02_T03,2.2889,0.2246,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S156_G03_D02_B02_T03,S156,G03_D02_B02_T03,2.6126,0.2396,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S157_G03_D02_B02_T03,S157,G03_D02_B02_T03,2.293,0.2246,D02,B02,T03,D02 Old
analysis_output.1904661.log,old,S158_G03_D02_B02_T03,S158,G03_D02_B02_T03,2.247,0.2316,D02,B02,T03,D02 Old
analysis_output.1904661.log,young,S001_G01_D02_B02_T03,S001,G01_D02_B02_T03,2.2482,0.2444,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S002_G01_D02_B02_T03,S002,G01_D02_B02_T03,2.2168,0.2235,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S003_G01_D02_B02_T03,S003,G01_D02_B02_T03,2.2775,0.2569,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S004_G01_D02_B02_T03,S004,G01_D02_B02_T03,2.2456,0.22,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S005_G01_D02_B02_T03,S005,G01_D02_B02_T03,2.2844,0.2272,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S006_G01_D02_B02_T03,S006,G01_D02_B02_T03,2.2544,0.225,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S007_G01_D02_B02_T03,S007,G01_D02_B02_T03,2.2359,0.2222,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S008_G01_D02_B02_T03,S008,G01_D02_B02_T03,2.7298,0.2269,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S010_G01_D02_B02_T03,S010,G01_D02_B02_T03,2.2751,0.2434,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S011_G01_D02_B02_T03,S011,G01_D02_B02_T03,2.2576,0.2484,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S012_G01_D02_B02_T03,S012,G01_D02_B02_T03,2.2605,0.2627,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S014_G01_D02_B02_T03,S014,G01_D02_B02_T03,2.2125,0.226,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S015_G01_D02_B02_T03,S015,G01_D02_B02_T03,2.2577,0.2221,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S016_G01_D02_B02_T03,S016,G01_D02_B02_T03,2.2746,0.2622,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S018_G01_D02_B02_T03,S018,G01_D02_B02_T03,2.2929,0.2309,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S020_G01_D02_B02_T03,S020,G01_D02_B02_T03,2.2502,0.2206,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S021_G01_D02_B02_T03,S021,G01_D02_B02_T03,2.2216,0.2367,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S023_G01_D02_B02_T03,S023,G01_D02_B02_T03,2.2573,0.2228,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S024_G01_D02_B02_T03,S024,G01_D02_B02_T03,2.261,0.229,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S025_G01_D02_B02_T03,S025,G01_D02_B02_T03,2.2845,0.227,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S026_G01_D02_B02_T03,S026,G01_D02_B02_T03,2.2901,0.2255,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S027_G01_D02_B02_T03,S027,G01_D02_B02_T03,2.2541,0.254,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S028_G01_D02_B02_T03,S028,G01_D02_B02_T03,2.7228,0.2487,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S030_G01_D02_B02_T03,S030,G01_D02_B02_T03,2.2615,0.2228,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S031_G01_D02_B02_T03,S031,G01_D02_B02_T03,2.2877,0.2345,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S032_G01_D02_B02_T03,S032,G01_D02_B02_T03,2.2528,0.2379,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S033_G01_D02_B02_T03,S033,G01_D02_B02_T03,2.2644,0.2252,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S034_G01_D02_B02_T03,S034,G01_D02_B02_T03,2.2809,0.2268,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S035_G01_D02_B02_T03,S035,G01_D02_B02_T03,2.2322,0.2166,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S036_G01_D02_B02_T03,S036,G01_D02_B02_T03,2.2716,0.2225,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S037_G01_D02_B02_T03,S037,G01_D02_B02_T03,2.2582,0.2229,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S038_G01_D02_B02_T03,S038,G01_D02_B02_T03,2.2805,0.2438,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S039_G01_D02_B02_T03,S039,G01_D02_B02_T03,2.2689,0.2311,D02,B02,T03,D02 Young
analysis_output.1904661.log,young,S063_G01_D02_B02_T03,S063,G01_D02_B02_T03,2.2804,0.2275,D02,B02,T03,D02 Young
analysis_output.1904662.log,old,S009_G03_D02_B03_T01,S009,G03_D02_B03_T01,2.2876,0.2222,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S013_G03_D02_B03_T01,S013,G03_D02_B03_T01,2.2892,0.2213,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S019_G03_D02_B03_T01,S019,G03_D02_B03_T01,2.2848,0.2239,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S040_G03_D02_B03_T01,S040,G03_D02_B03_T01,2.2672,0.2304,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S081_G03_D02_B03_T01,S081,G03_D02_B03_T01,2.2648,0.2335,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S102_G03_D02_B03_T01,S102,G03_D02_B03_T01,2.2715,0.2273,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S103_G03_D02_B03_T01,S103,G03_D02_B03_T01,2.2597,0.2224,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S107_G03_D02_B03_T01,S107,G03_D02_B03_T01,2.2679,0.2231,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S109_G03_D02_B03_T01,S109,G03_D02_B03_T01,2.2615,0.2218,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S110_G03_D02_B03_T01,S110,G03_D02_B03_T01,2.2672,0.2262,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S112_G03_D02_B03_T01,S112,G03_D02_B03_T01,2.226,0.2244,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S113_G03_D02_B03_T01,S113,G03_D02_B03_T01,2.2704,0.2457,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S116_G03_D02_B03_T01,S116,G03_D02_B03_T01,2.2924,0.2498,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S119_G03_D02_B03_T01,S119,G03_D02_B03_T01,2.2791,0.2237,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S120_G03_D02_B03_T01,S120,G03_D02_B03_T01,2.2713,0.2226,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S123_G03_D02_B03_T01,S123,G03_D02_B03_T01,2.7422,0.2278,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S125_G03_D02_B03_T01,S125,G03_D02_B03_T01,2.2477,0.2207,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S127_G03_D02_B03_T01,S127,G03_D02_B03_T01,2.2709,0.2252,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S128_G03_D02_B03_T01,S128,G03_D02_B03_T01,2.2936,0.2279,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S129_G03_D02_B03_T01,S129,G03_D02_B03_T01,2.2923,0.2218,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S130_G03_D02_B03_T01,S130,G03_D02_B03_T01,2.2878,0.2274,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S131_G03_D02_B03_T01,S131,G03_D02_B03_T01,2.4555,0.2135,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S133_G03_D02_B03_T01,S133,G03_D02_B03_T01,2.294,0.2306,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S134_G03_D02_B03_T01,S134,G03_D02_B03_T01,2.2113,0.2316,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S135_G03_D02_B03_T01,S135,G03_D02_B03_T01,2.2851,0.2539,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S136_G03_D02_B03_T01,S136,G03_D02_B03_T01,2.2871,0.2256,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S137_G03_D02_B03_T01,S137,G03_D02_B03_T01,2.2834,0.2261,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S138_G03_D02_B03_T01,S138,G03_D02_B03_T01,2.6095,0.2302,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S139_G03_D02_B03_T01,S139,G03_D02_B03_T01,2.2865,0.2262,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S140_G03_D02_B03_T01,S140,G03_D02_B03_T01,2.2761,0.2236,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S141_G03_D02_B03_T01,S141,G03_D02_B03_T01,2.2805,0.2385,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S142_G03_D02_B03_T01,S142,G03_D02_B03_T01,2.2713,0.223,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S143_G03_D02_B03_T01,S143,G03_D02_B03_T01,2.2428,0.2245,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S145_G03_D02_B03_T01,S145,G03_D02_B03_T01,2.2896,0.2287,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S146_G03_D02_B03_T01,S146,G03_D02_B03_T01,2.2798,0.2353,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S154_G03_D02_B03_T01,S154,G03_D02_B03_T01,2.2876,0.2256,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S156_G03_D02_B03_T01,S156,G03_D02_B03_T01,2.293,0.243,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S157_G03_D02_B03_T01,S157,G03_D02_B03_T01,2.293,0.2233,D02,B03,T01,D02 Old
analysis_output.1904662.log,old,S158_G03_D02_B03_T01,S158,G03_D02_B03_T01,2.2448,0.2409,D02,B03,T01,D02 Old
analysis_output.1904662.log,young,S001_G01_D02_B03_T01,S001,G01_D02_B03_T01,2.246,0.2428,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S002_G01_D02_B03_T01,S002,G01_D02_B03_T01,2.2174,0.222,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S003_G01_D02_B03_T01,S003,G01_D02_B03_T01,2.2767,0.2592,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S004_G01_D02_B03_T01,S004,G01_D02_B03_T01,2.242,0.2193,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S005_G01_D02_B03_T01,S005,G01_D02_B03_T01,2.2818,0.2293,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S006_G01_D02_B03_T01,S006,G01_D02_B03_T01,2.2545,0.2254,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S007_G01_D02_B03_T01,S007,G01_D02_B03_T01,2.2357,0.222,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S008_G01_D02_B03_T01,S008,G01_D02_B03_T01,2.6122,0.2283,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S010_G01_D02_B03_T01,S010,G01_D02_B03_T01,2.2726,0.2414,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S011_G01_D02_B03_T01,S011,G01_D02_B03_T01,2.2565,0.2491,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S012_G01_D02_B03_T01,S012,G01_D02_B03_T01,2.2596,0.261,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S014_G01_D02_B03_T01,S014,G01_D02_B03_T01,2.2193,0.2311,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S015_G01_D02_B03_T01,S015,G01_D02_B03_T01,2.2658,0.2232,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S016_G01_D02_B03_T01,S016,G01_D02_B03_T01,2.2728,0.2641,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S018_G01_D02_B03_T01,S018,G01_D02_B03_T01,2.2928,0.2317,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S020_G01_D02_B03_T01,S020,G01_D02_B03_T01,2.2428,0.219,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S021_G01_D02_B03_T01,S021,G01_D02_B03_T01,2.2254,0.2371,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S023_G01_D02_B03_T01,S023,G01_D02_B03_T01,2.2591,0.2229,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S024_G01_D02_B03_T01,S024,G01_D02_B03_T01,2.2638,0.2297,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S025_G01_D02_B03_T01,S025,G01_D02_B03_T01,2.2869,0.2277,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S026_G01_D02_B03_T01,S026,G01_D02_B03_T01,2.2908,0.2242,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S027_G01_D02_B03_T01,S027,G01_D02_B03_T01,2.2554,0.2536,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S028_G01_D02_B03_T01,S028,G01_D02_B03_T01,2.2935,0.2466,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S030_G01_D02_B03_T01,S030,G01_D02_B03_T01,2.2612,0.2236,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S031_G01_D02_B03_T01,S031,G01_D02_B03_T01,2.2905,0.2313,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S032_G01_D02_B03_T01,S032,G01_D02_B03_T01,2.2548,0.2386,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S033_G01_D02_B03_T01,S033,G01_D02_B03_T01,2.2633,0.2267,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S034_G01_D02_B03_T01,S034,G01_D02_B03_T01,2.278,0.2263,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S035_G01_D02_B03_T01,S035,G01_D02_B03_T01,2.2379,0.2213,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S036_G01_D02_B03_T01,S036,G01_D02_B03_T01,2.2732,0.2251,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S037_G01_D02_B03_T01,S037,G01_D02_B03_T01,2.2559,0.224,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S038_G01_D02_B03_T01,S038,G01_D02_B03_T01,2.282,0.2393,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S039_G01_D02_B03_T01,S039,G01_D02_B03_T01,2.2687,0.2319,D02,B03,T01,D02 Young
analysis_output.1904662.log,young,S063_G01_D02_B03_T01,S063,G01_D02_B03_T01,2.2819,0.2274,D02,B03,T01,D02 Young
analysis_output.1904663.log,old,S009_G03_D02_B03_T02,S009,G03_D02_B03_T02,2.2881,0.2219,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S013_G03_D02_B03_T02,S013,G03_D02_B03_T02,2.2889,0.2211,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S019_G03_D02_B03_T02,S019,G03_D02_B03_T02,2.2903,0.2255,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S040_G03_D02_B03_T02,S040,G03_D02_B03_T02,2.267,0.2279,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S081_G03_D02_B03_T02,S081,G03_D02_B03_T02,2.2685,0.2276,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S102_G03_D02_B03_T02,S102,G03_D02_B03_T02,2.2737,0.2283,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S103_G03_D02_B03_T02,S103,G03_D02_B03_T02,2.26,0.2229,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S107_G03_D02_B03_T02,S107,G03_D02_B03_T02,2.2682,0.2234,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S109_G03_D02_B03_T02,S109,G03_D02_B03_T02,2.2613,0.2213,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S110_G03_D02_B03_T02,S110,G03_D02_B03_T02,2.2672,0.2299,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S112_G03_D02_B03_T02,S112,G03_D02_B03_T02,2.2216,0.2256,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S113_G03_D02_B03_T02,S113,G03_D02_B03_T02,2.2698,0.2448,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S116_G03_D02_B03_T02,S116,G03_D02_B03_T02,2.2917,0.2477,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S119_G03_D02_B03_T02,S119,G03_D02_B03_T02,2.278,0.2244,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S120_G03_D02_B03_T02,S120,G03_D02_B03_T02,2.2713,0.2227,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S123_G03_D02_B03_T02,S123,G03_D02_B03_T02,2.6101,0.2287,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S125_G03_D02_B03_T02,S125,G03_D02_B03_T02,2.2537,0.2218,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S127_G03_D02_B03_T02,S127,G03_D02_B03_T02,2.2719,0.2243,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S128_G03_D02_B03_T02,S128,G03_D02_B03_T02,2.2919,0.228,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S129_G03_D02_B03_T02,S129,G03_D02_B03_T02,2.2915,0.2279,D02,B03,T02,D02 Old
